,Ticker,Datetime,Dividends,Close
21,HGBS11,2021-11,1.05,158.89
22,HGBS11,2021-12,1.1,191.91
23,HGBS11,2022-01,1.15,166.5
24,HGBS11,2022-02,1.15,167.59
25,HGBS11,2022-03,1.15,180.49
26,HGBS11,2022-04,1.2,177.9
27,HGBS11,2022-05,1.25,179.56
28,HGBS11,2022-06,1.4,173.24
29,HGBS11,2022-07,1.3,182.3
30,HGBS11,2022-08,1.3,215.0
31,HGBS11,2022-09,1.35,216.0
32,HGBS11,2022-10,1.35,208.47
33,HGBS11,2022-11,1.4,190.85
34,HGBS11,2022-12,1.4,190.14
0,HGCR11,2020-02,0.6,114.24
1,HGCR11,2020-03,0.6,97.0
2,HGCR11,2020-04,0.6,98.01
3,HGCR11,2020-05,0.56,103.6
4,HGCR11,2020-06,0.48,108.79
5,HGCR11,2020-07,0.48,100.18
6,HGCR11,2020-08,0.48,104.0
7,HGCR11,2020-09,0.48,103.19
8,HGCR11,2020-10,0.52,100.8
9,HGCR11,2020-11,0.52,100.09
10,HGCR11,2020-12,0.73,101.8
11,HGCR11,2021-01,0.62,103.86
12,HGCR11,2021-02,0.62,104.05
13,HGCR11,2021-03,0.68,108.57
14,HGCR11,2021-04,0.72,109.6
15,HGCR11,2021-05,0.75,107.65
16,HGCR11,2021-06,1.45,103.98
17,HGCR11,2021-07,0.8,106.5
18,HGCR11,2021-08,0.8,103.84
19,HGCR11,2021-09,0.85,107.1
20,HGCR11,2021-10,0.9,106.14
21,HGCR11,2021-11,0.95,102.53
22,HGCR11,2021-12,1.25,105.81
23,HGCR11,2022-01,1.03,107.87
24,HGCR11,2022-02,1.05,104.61
25,HGCR11,2022-03,1.05,107.0
26,HGCR11,2022-04,1.1,105.8
27,HGCR11,2022-05,1.15,106.02
28,HGCR11,2022-06,1.2,105.48
29,HGCR11,2022-06,1.2,105.48
30,HGCR11,2022-07,1.2,103.42
31,HGCR11,2022-08,1.2,104.05
32,HGCR11,2022-09,1.2,104.71
33,HGCR11,2022-10,1.2,103.5
34,HGCR11,2022-11,1.2,102.42
35,HGCR11,2022-12,1.2,102.15
0,HGFF11,2020-02,0.6,110.0
1,HGFF11,2020-03,0.55,91.49
2,HGFF11,2020-04,0.55,91.0
3,HGFF11,2020-05,0.5,91.38
4,HGFF11,2020-06,0.55,101.89
5,HGFF11,2020-07,0.55,97.3
6,HGFF11,2020-08,0.55,99.99
7,HGFF11,2020-09,0.55,99.75
8,HGFF11,2020-10,0.55,92.5
9,HGFF11,2020-11,0.55,93.01
10,HGFF11,2020-12,0.9,94.5
11,HGFF11,2021-01,0.55,97.38
12,HGFF11,2021-02,0.55,94.31
13,HGFF11,2021-03,0.55,92.0
14,HGFF11,2021-04,0.55,89.44
15,HGFF11,2021-05,0.5,85.95
16,HGFF11,2021-06,0.5,81.17
17,HGFF11,2021-07,0.5,83.01
18,HGFF11,2021-08,0.5,78.1
19,HGFF11,2021-09,0.5,75.44
20,HGFF11,2021-10,0.55,73.08
21,HGFF11,2021-11,0.55,66.29
22,HGFF11,2021-12,0.58,75.84
23,HGFF11,2022-01,0.58,76.0
24,HGFF11,2022-02,0.58,71.0
25,HGFF11,2022-03,0.62,71.7
26,HGFF11,2022-04,0.62,75.67
27,HGFF11,2022-05,0.62,73.36
28,HGFF11,2022-06,0.62,71.21
29,HGFF11,2022-07,0.65,71.1
30,HGFF11,2022-08,0.65,80.5
31,HGFF11,2022-09,0.65,81.89
32,HGFF11,2022-10,0.65,82.0
33,HGFF11,2022-11,0.65,74.05
34,HGFF11,2022-12,0.65,71.82
0,HGIC11,2020-12,0.51,-1.0
1,HGIC11,2021-01,0.63,-1.0
2,HGIC11,2021-02,0.71,-1.0
3,HGIC11,2021-03,0.78,9.75
4,HGIC11,2021-04,0.81,105.6
5,HGIC11,2021-05,0.78,107.0
6,HGIC11,2021-06,0.82,107.3
7,HGIC11,2021-07,0.52,107.7
8,HGIC11,2021-08,0.95,107.9
9,HGIC11,2021-09,0.9,108.0
10,HGIC11,2021-10,1.0,107.89
11,HGIC11,2021-11,1.13,108.1
12,HGIC11,2021-12,1.13,105.5
13,HGIC11,2022-01,0.99,107.77
14,HGIC11,2022-02,1.2,113.99
15,HGIC11,2022-03,0.99,111.79
16,HGIC11,2022-04,0.99,110.55
17,HGIC11,2022-04,0.99,110.55
18,HGIC11,2022-05,0.99,111.99
19,HGIC11,2022-06,1.19,111.99
20,HGIC11,2022-07,1.01,109.45
21,HGIC11,2022-08,1.05,109.8
22,HGIC11,2022-09,1.08,110.0
23,HGIC11,2022-10,1.21,108.39
24,HGIC11,2022-11,1.1,109.0
25,HGIC11,2022-12,1.1,103.99
0,HGLG11,2020-02,0.78,177.04
1,HGLG11,2020-03,0.78,158.05
2,HGLG11,2020-04,0.78,172.9999
3,HGLG11,2020-05,0.78,181.95
4,HGLG11,2020-06,0.78,189.94
5,HGLG11,2020-07,0.78,180.0
6,HGLG11,2020-08,0.78,182.0
7,HGLG11,2020-09,0.6,169.99
8,HGLG11,2020-10,0.78,164.0
9,HGLG11,2020-11,0.78,167.7
10,HGLG11,2020-12,2.63,181.0
11,HGLG11,2021-01,0.78,179.65
12,HGLG11,2021-02,0.78,179.0
13,HGLG11,2021-03,0.78,175.99
14,HGLG11,2021-04,0.78,174.0
15,HGLG11,2021-05,1.0,169.54
16,HGLG11,2021-06,2.2,168.6
17,HGLG11,2021-07,1.1,168.97
18,HGLG11,2021-08,1.1,162.81
19,HGLG11,2021-09,1.1,165.0
20,HGLG11,2021-10,1.1,167.0
21,HGLG11,2021-11,1.1,160.0
22,HGLG11,2021-12,1.75,170.56
23,HGLG11,2022-01,1.1,170.55
24,HGLG11,2022-02,1.1,167.0
25,HGLG11,2022-03,1.1,163.5
26,HGLG11,2022-04,1.1,164.02
27,HGLG11,2022-05,1.1,165.1
28,HGLG11,2022-06,3.3,164.42
29,HGLG11,2022-07,1.1,168.64
30,HGLG11,2022-08,1.1,172.49
31,HGLG11,2022-09,1.1,171.5
32,HGLG11,2022-10,1.1,165.39
33,HGLG11,2022-11,1.1,164.81
34,HGLG11,2022-12,2.2,164.5
0,HGPO11,2020-02,0.89,214.51
1,HGPO11,2020-03,0.89,186.0
2,HGPO11,2020-04,0.89,200.98
3,HGPO11,2020-05,0.89,200.5
4,HGPO11,2020-06,0.89,206.0
5,HGPO11,2020-07,0.94,209.13
6,HGPO11,2020-08,0.94,219.99
7,HGPO11,2020-09,0.94,224.44
8,HGPO11,2020-10,0.94,225.95
9,HGPO11,2020-11,0.94,218.96
10,HGPO11,2020-12,0.98,225.08
11,HGPO11,2021-01,1.01,231.6
12,HGPO11,2021-02,1.01,228.59
13,HGPO11,2021-03,1.01,223.0
14,HGPO11,2021-04,1.01,218.56
15,HGPO11,2021-05,1.17,220.04
16,HGPO11,2021-06,1.57,218.2
17,HGPO11,2021-07,1.25,227.79
18,HGPO11,2021-08,1.25,224.5
19,HGPO11,2021-09,1.25,224.0
20,HGPO11,2021-10,1.3,224.96
21,HGPO11,2021-11,1.35,223.0
22,HGPO11,2021-12,1.35,241.39
23,HGPO11,2022-01,1.35,258.0
24,HGPO11,2022-02,1.35,265.0
25,HGPO11,2022-03,1.35,258.27
26,HGPO11,2022-04,1.35,259.2
27,HGPO11,2022-05,1.35,260.0
28,HGPO11,2022-06,1.35,259.78
29,HGPO11,2022-07,1.5,254.0
30,HGPO11,2022-08,1.6,262.94
31,HGPO11,2022-09,1.6,262.0
32,HGPO11,2022-10,1.6,256.51
33,HGPO11,2022-11,1.6,257.5
34,HGPO11,2022-12,1.6,263.21
0,HGRE11,2020-02,0.74,176.84
1,HGRE11,2020-03,0.65,153.0
2,HGRE11,2020-04,0.57,146.1
3,HGRE11,2020-05,0.57,144.49
4,HGRE11,2020-06,0.57,150.4
5,HGRE11,2020-07,0.65,139.9999
6,HGRE11,2020-08,0.65,146.86
7,HGRE11,2020-09,0.65,150.0
8,HGRE11,2020-10,0.65,151.24
9,HGRE11,2020-11,0.65,149.83
10,HGRE11,2020-12,0.97,157.0
11,HGRE11,2021-01,0.67,150.0
12,HGRE11,2021-02,0.67,147.99
13,HGRE11,2021-03,0.67,137.8
14,HGRE11,2021-04,0.67,137.77
15,HGRE11,2021-05,0.69,128.66
16,HGRE11,2021-06,1.38,132.85
17,HGRE11,2021-07,0.69,140.5
18,HGRE11,2021-08,0.69,133.07
19,HGRE11,2021-09,0.69,130.85
20,HGRE11,2021-10,0.69,126.5
21,HGRE11,2021-11,0.69,119.99
22,HGRE11,2021-12,2.75,136.1
23,HGRE11,2022-01,0.69,132.3
24,HGRE11,2022-02,0.69,130.28
25,HGRE11,2022-03,0.69,126.56
26,HGRE11,2022-04,0.78,128.01
27,HGRE11,2022-05,0.78,130.9
28,HGRE11,2022-06,0.78,129.68
29,HGRE11,2022-07,0.78,123.12
30,HGRE11,2022-08,0.78,142.98
31,HGRE11,2022-09,0.78,144.12
32,HGRE11,2022-10,0.78,139.44
33,HGRE11,2022-11,0.78,126.73
34,HGRE11,2022-12,1.1,123.01
0,HGRU11,2020-02,0.68,129.99
1,HGRU11,2020-03,0.68,108.52
2,HGRU11,2020-04,0.68,115.4
3,HGRU11,2020-05,0.68,115.97
4,HGRU11,2020-06,0.68,128.0
5,HGRU11,2020-07,0.68,127.75
6,HGRU11,2020-08,0.68,130.5
7,HGRU11,2020-09,0.68,128.1
8,HGRU11,2020-10,0.68,126.0
9,HGRU11,2020-11,0.68,127.9
10,HGRU11,2020-12,0.72,129.33
11,HGRU11,2021-01,0.68,128.68
12,HGRU11,2021-02,0.68,128.0
13,HGRU11,2021-03,0.68,123.89
14,HGRU11,2021-04,0.68,122.35
15,HGRU11,2021-05,0.7,120.15
16,HGRU11,2021-06,0.9,117.0
17,HGRU11,2021-07,0.72,120.44
18,HGRU11,2021-08,0.72,116.65
19,HGRU11,2021-09,0.72,113.0
20,HGRU11,2021-10,0.72,112.0
21,HGRU11,2021-11,0.72,107.6
22,HGRU11,2021-12,0.76,118.24
23,HGRU11,2022-01,0.76,115.15
24,HGRU11,2022-02,0.76,112.8
25,HGRU11,2022-03,0.82,111.98
26,HGRU11,2022-04,0.82,115.5
27,HGRU11,2022-05,0.82,118.4
28,HGRU11,2022-06,1.2,118.69
29,HGRU11,2022-06,1.2,118.69
30,HGRU11,2022-07,0.82,119.55
31,HGRU11,2022-08,0.82,127.88
32,HGRU11,2022-09,0.82,129.35
33,HGRU11,2022-10,0.82,126.9
34,HGRU11,2022-11,0.82,120.98
35,HGRU11,2022-12,2.0,122.19
0,HLOG11,2020-02,0.63,129.015
1,HLOG11,2020-03,0.63,115.5778
2,HLOG11,2020-04,0.63,125.6283
3,HLOG11,2020-05,0.63,125.1256
4,HLOG11,2020-06,0.63,126.6332
5,HLOG11,2020-07,0.63,124.75
6,HLOG11,2020-08,0.63,119.99
7,HLOG11,2020-09,0.63,118.0
8,HLOG11,2020-10,0.63,117.25
9,HLOG11,2020-11,0.63,117.5
10,HLOG11,2020-12,0.75,120.0
11,HLOG11,2021-01,0.63,119.08
12,HLOG11,2021-02,0.63,118.41
13,HLOG11,2021-03,0.63,117.0
14,HLOG11,2021-04,0.63,116.27
15,HLOG11,2021-05,0.63,113.75
16,HLOG11,2021-06,0.63,112.8
17,HLOG11,2021-07,0.63,111.45
18,HLOG11,2021-08,0.63,107.9
19,HLOG11,2021-09,0.63,104.11
20,HLOG11,2021-10,0.63,102.85
21,HLOG11,2021-11,0.63,96.3
22,HLOG11,2021-12,0.63,95.07
23,HLOG11,2022-01,0.65,93.93
24,HLOG11,2022-02,0.65,91.9
25,HLOG11,2022-03,0.65,91.78
26,HLOG11,2022-04,0.65,91.96
27,HLOG11,2022-05,0.65,86.5
28,HLOG11,2022-06,0.65,87.45
29,HLOG11,2022-07,0.65,87.31
30,HLOG11,2022-08,0.65,96.83
31,HLOG11,2022-09,0.65,97.1
32,HLOG11,2022-10,0.65,95.25
33,HLOG11,2022-11,0.65,93.38
34,HLOG11,2022-12,0.65,90.5
0,HOSI11,2020-03,0.0,74.78
1,HOSI11,2020-04,0.0,81.04
2,HOSI11,2020-05,0.0,78.51
3,HOSI11,2020-06,0.0,82.95
4,HOSI11,2020-07,0.0,80.0
5,HOSI11,2020-08,0.0,76.0
6,HOSI11,2020-09,0.57,75.4
7,HOSI11,2020-10,0.57,86.48
8,HOSI11,2020-11,0.51,89.7
9,HOSI11,2020-12,0.54,94.84
10,HOSI11,2021-01,0.56,85.32
11,HOSI11,2021-02,0.56,83.7
12,HOSI11,2021-03,0.56,80.97
13,HOSI11,2021-04,0.55,80.03
14,HOSI11,2021-05,0.54,80.64
15,HOSI11,2021-06,0.56,80.39
16,HOSI11,2021-07,0.44,82.0
17,HOSI11,2021-08,0.46,78.52
18,HOSI11,2021-09,0.46,79.5
19,HOSI11,2021-10,0.49,75.94
20,HOSI11,2021-11,0.55,73.97
21,HOSI11,2021-12,0.55,72.99
22,HOSI11,2022-01,0.37,73.13
23,HOSI11,2022-02,0.36,73.5
24,HOSI11,2022-03,0.36,71.01
25,HOSI11,2022-04,0.36,72.97
26,HOSI11,2022-05,0.36,70.53
27,HOSI11,2022-06,0.22,69.48
28,HOSI11,2022-07,0.56,66.0
29,HOSI11,2022-08,0.44,68.42
30,HOSI11,2022-09,0.44,65.5
31,HOSI11,2022-10,0.44,64.32
32,HOSI11,2022-11,0.43,62.72
33,HOSI11,2022-12,1.72,58.01
0,HREC11,2020-10,0.1,-1.0
1,HREC11,2020-11,1.0,-1.0
2,HREC11,2020-12,1.23,1.56
3,HREC11,2021-01,0.75,105.2
4,HREC11,2021-02,0.75,103.25
5,HREC11,2021-03,0.8,104.0
6,HREC11,2021-04,0.85,103.83
7,HREC11,2021-05,1.04,101.3
8,HREC11,2021-06,1.08,100.4
9,HREC11,2021-07,0.7,100.65
10,HREC11,2021-08,0.7,99.03
11,HREC11,2021-09,0.7,98.0
12,HREC11,2021-10,0.8,97.72
13,HREC11,2021-11,1.05,96.96
14,HREC11,2021-12,1.0,98.25
15,HREC11,2022-01,0.9,95.95
16,HREC11,2022-02,0.9,98.43
17,HREC11,2022-03,0.95,97.0
18,HREC11,2022-04,1.0,96.45
19,HREC11,2022-05,1.3,97.85
20,HREC11,2022-06,1.4,96.45
21,HREC11,2022-07,1.1,98.23
22,HREC11,2022-08,0.8,97.99
23,HREC11,2022-09,0.8,93.97
24,HREC11,2022-10,0.9,91.28
25,HREC11,2022-11,0.95,82.41
26,HREC11,2022-12,0.95,81.5
0,HSAF11,2020-09,0.04,98.9
1,HSAF11,2020-10,0.22,92.0
2,HSAF11,2020-11,0.4,91.25
3,HSAF11,2020-12,0.7,94.4
4,HSAF11,2021-01,0.8,94.7
5,HSAF11,2021-02,1.0,98.0
6,HSAF11,2021-03,1.1,99.78
7,HSAF11,2021-04,1.1,101.1
8,HSAF11,2021-05,1.1,101.91
9,HSAF11,2021-06,1.0,100.98
10,HSAF11,2021-07,0.85,99.55
11,HSAF11,2021-08,0.82,92.13
12,HSAF11,2021-09,1.0,89.95
13,HSAF11,2021-10,1.05,91.3
14,HSAF11,2021-11,1.05,89.4
15,HSAF11,2021-12,1.0,94.75
16,HSAF11,2022-01,1.1,94.86
17,HSAF11,2022-02,1.15,95.99
18,HSAF11,2022-03,1.15,95.25
19,HSAF11,2022-04,1.15,95.4
20,HSAF11,2022-05,1.25,95.22
21,HSAF11,2022-06,1.25,94.59
22,HSAF11,2022-07,1.0,93.74
23,HSAF11,2022-08,1.0,86.99
24,HSAF11,2022-09,1.0,84.7
25,HSAF11,2022-09,1.0,84.7
26,HSAF11,2022-10,1.0,84.95
27,HSAF11,2022-11,0.6,83.53
28,HSAF11,2022-12,0.8,78.9
0,HSLG11,2020-12,0.31,108.2
1,HSLG11,2021-01,0.58,113.9
2,HSLG11,2021-02,0.58,112.9
3,HSLG11,2021-03,0.58,110.99
4,HSLG11,2021-04,0.58,108.5
5,HSLG11,2021-05,0.58,106.19
6,HSLG11,2021-06,0.58,99.79
7,HSLG11,2021-07,0.58,103.29
8,HSLG11,2021-08,0.58,94.32
9,HSLG11,2021-09,0.58,88.9
10,HSLG11,2021-10,0.58,85.75
11,HSLG11,2021-11,0.58,78.97
12,HSLG11,2021-12,0.58,96.2
13,HSLG11,2022-01,0.63,90.5
14,HSLG11,2022-02,0.63,90.1
15,HSLG11,2022-03,0.63,89.5
16,HSLG11,2022-04,0.63,88.91
17,HSLG11,2022-05,0.65,86.15
18,HSLG11,2022-06,0.65,83.99
19,HSLG11,2022-07,0.68,84.93
20,HSLG11,2022-08,0.69,96.05
21,HSLG11,2022-09,0.7,97.82
22,HSLG11,2022-10,0.7,96.03
23,HSLG11,2022-11,0.7,90.54
24,HSLG11,2022-12,0.7,88.9
0,HSML11,2020-02,0.6,115.05
1,HSML11,2020-03,0.22,83.1501
2,HSML11,2020-04,0.22,83.5001
3,HSML11,2020-05,0.18,83.2
4,HSML11,2020-06,0.18,89.0
5,HSML11,2020-07,0.18,85.5
6,HSML11,2020-08,0.26,91.78
7,HSML11,2020-09,0.4,92.37
8,HSML11,2020-10,0.45,88.46
9,HSML11,2020-11,0.47,92.7
10,HSML11,2020-12,0.5,94.29
11,HSML11,2021-01,0.5,97.8
12,HSML11,2021-02,0.4,92.02
13,HSML11,2021-03,0.16,87.8
14,HSML11,2021-04,0.22,89.85
15,HSML11,2021-05,0.35,91.09
16,HSML11,2021-06,0.4,89.4
17,HSML11,2021-07,0.5,86.73
18,HSML11,2021-08,0.5,80.99
19,HSML11,2021-09,0.52,79.99
20,HSML11,2021-10,0.52,77.34
21,HSML11,2021-11,0.52,70.1
22,HSML11,2021-12,0.52,81.6
23,HSML11,2022-01,0.55,76.14
24,HSML11,2022-02,0.6,77.0
25,HSML11,2022-03,0.6,81.25
26,HSML11,2022-04,0.6,80.75
27,HSML11,2022-05,0.62,80.51
28,HSML11,2022-06,0.65,77.99
29,HSML11,2022-07,0.65,78.23
30,HSML11,2022-08,0.67,91.4
31,HSML11,2022-09,0.68,94.25
32,HSML11,2022-10,0.68,91.0
33,HSML11,2022-11,0.68,81.5
34,HSML11,2022-12,0.7,81.84
0,HSRE11,2021-01,0.54,87.06
1,HSRE11,2021-02,0.54,87.06
2,HSRE11,2021-03,0.27,87.5
3,HSRE11,2021-04,0.54,90.2
4,HSRE11,2021-05,0.54,93.0
5,HSRE11,2021-06,0.54,98.5
6,HSRE11,2021-07,0.54,98.0
7,HSRE11,2021-08,0.56,97.39
8,HSRE11,2021-09,0.56,98.0
9,HSRE11,2021-10,0.56,97.5
10,HSRE11,2021-11,0.56,97.5
11,HSRE11,2021-12,0.87,99.0
12,HSRE11,2022-01,0.56,99.0
13,HSRE11,2022-02,0.56,100.0
14,HSRE11,2022-03,0.56,100.0
15,HSRE11,2022-04,0.56,100.0
16,HSRE11,2022-05,0.56,100.0
17,HSRE11,2022-06,0.56,100.0
18,HSRE11,2022-07,0.63,99.98
19,HSRE11,2022-08,0.63,99.98
20,HSRE11,2022-09,0.63,100.99
21,HSRE11,2022-10,0.63,101.47
22,HSRE11,2022-11,0.63,101.5
23,HSRE11,2022-12,0.63,102.5
0,HUSC11,2020-05,0.59,140.04
1,HUSC11,2020-06,0.59,135.1
2,HUSC11,2020-07,0.73,145.0
3,HUSC11,2020-08,0.73,154.0
4,HUSC11,2020-09,0.73,151.91
5,HUSC11,2020-10,0.73,150.0
6,HUSC11,2020-11,0.73,150.0
7,HUSC11,2020-12,0.73,151.89
8,HUSC11,2021-01,0.73,153.8
9,HUSC11,2021-02,0.73,153.91
10,HUSC11,2021-03,0.73,137.4
11,HUSC11,2021-04,0.73,134.43
12,HUSC11,2021-05,0.73,134.0
13,HUSC11,2021-06,0.73,124.0
14,HUSC11,2021-07,0.8,125.0
15,HUSC11,2021-08,0.8,119.91
16,HUSC11,2021-09,0.78,122.11
17,HUSC11,2021-10,0.78,117.28
18,HUSC11,2021-11,0.6,118.0
19,HUSC11,2021-12,0.6,123.0
20,HUSC11,2022-01,0.4,110.0
21,HUSC11,2022-02,0.47,100.18
22,HUSC11,2022-03,0.55,93.52
23,HUSC11,2022-04,0.88,92.08
24,HUSC11,2022-05,0.96,95.78
25,HUSC11,2022-06,1.0,102.5
26,HUSC11,2022-07,0.99,101.11
27,HUSC11,2022-08,0.96,106.06
28,HUSC11,2022-09,0.93,112.0
29,HUSC11,2022-10,0.87,109.03
30,HUSC11,2022-11,0.87,108.19
31,HUSC11,2022-12,0.87,104.94
32,HUSC11,2022-12,0.06,104.94
0,IBCR11,2021-06,1.15,-1.0
1,IBCR11,2021-07,0.95,-1.0
2,IBCR11,2021-08,1.0,107.5
3,IBCR11,2021-09,1.0,107.97
4,IBCR11,2021-10,1.5,98.6
5,IBCR11,2021-11,1.5,96.98
6,IBCR11,2021-12,1.5,96.98
7,IBCR11,2022-01,1.5,96.7
8,IBCR11,2022-02,1.5,96.7
9,IBCR11,2022-03,1.47,96.34
10,IBCR11,2022-04,1.22,96.81
11,IBCR11,2022-05,1.32,95.23
12,IBCR11,2022-06,1.25,92.25
13,IBCR11,2022-07,1.25,89.99
14,IBCR11,2022-08,1.25,89.21
15,IBCR11,2022-09,1.1,89.89
16,IBCR11,2022-10,0.9,89.0
17,IBCR11,2022-11,0.8,87.75
18,IBCR11,2022-12,0.69,85.5
0,IRDM11,2020-02,0.95,121.1299
1,IRDM11,2020-03,0.7,100.36
2,IRDM11,2020-04,0.7,101.98
3,IRDM11,2020-05,0.77,104.69
4,IRDM11,2020-06,0.93,119.5999
5,IRDM11,2020-07,0.85,109.29
6,IRDM11,2020-08,1.05,115.7801
7,IRDM11,2020-09,1.16,123.55
8,IRDM11,2020-10,1.22,125.72
9,IRDM11,2020-11,1.38,125.0
10,IRDM11,2020-12,1.59,137.19
11,IRDM11,2021-01,1.34,138.39
12,IRDM11,2021-02,1.23,152.71
13,IRDM11,2021-03,1.28,134.12
14,IRDM11,2021-04,1.16,139.02
15,IRDM11,2021-05,1.15,131.07
16,IRDM11,2021-06,0.97,126.02
17,IRDM11,2021-07,1.15,118.0
18,IRDM11,2021-08,1.13,116.97
19,IRDM11,2021-09,1.05,110.25
20,IRDM11,2021-10,1.37,108.88
21,IRDM11,2021-11,1.13,102.14
22,IRDM11,2021-12,1.43,108.97
23,IRDM11,2022-01,1.08,108.83
24,IRDM11,2022-02,1.22,108.4
25,IRDM11,2022-03,1.18,109.29
26,IRDM11,2022-04,1.26,106.72
27,IRDM11,2022-05,1.35,104.8
28,IRDM11,2022-06,1.29,101.9
29,IRDM11,2022-07,1.33,102.49
30,IRDM11,2022-08,1.27,101.73
31,IRDM11,2022-09,0.85,103.01
32,IRDM11,2022-10,0.79,99.75
33,IRDM11,2022-11,0.7,94.8
34,IRDM11,2022-12,0.9,92.35
0,IRIM11,2021-09,1.18,124.9
1,IRIM11,2021-10,1.44,113.0
2,IRIM11,2021-11,1.39,113.0
3,IRIM11,2021-12,1.5,112.79
4,IRIM11,2022-01,1.4,113.0
5,IRIM11,2022-02,1.89,112.29
6,IRIM11,2022-03,1.14,110.3
7,IRIM11,2022-04,1.51,110.55
8,IRIM11,2022-05,1.45,103.98
9,IRIM11,2022-06,1.58,102.89
10,IRIM11,2022-07,1.65,102.1
11,IRIM11,2022-08,1.16,105.24
12,IRIM11,2022-09,1.15,102.18
13,IRIM11,2022-10,0.7,101.79
14,IRIM11,2022-11,0.71,95.8
15,IRIM11,2022-12,0.93,92.57
0,JFLL11,2021-02,0.68,92.55
1,JFLL11,2021-03,0.62,93.76
2,JFLL11,2021-04,0.62,96.5
3,JFLL11,2021-05,0.62,94.73
4,JFLL11,2021-06,0.62,91.2
5,JFLL11,2021-07,0.62,90.5
6,JFLL11,2021-08,0.62,82.02
7,JFLL11,2021-09,0.62,74.91
8,JFLL11,2021-10,0.62,73.48
9,JFLL11,2021-11,0.62,66.99
10,JFLL11,2021-12,0.62,77.0
11,JFLL11,2022-01,0.62,78.0
12,JFLL11,2022-02,0.62,75.11
13,JFLL11,2022-03,0.62,77.24
14,JFLL11,2022-04,0.62,79.3
15,JFLL11,2022-05,0.62,72.03
16,JFLL11,2022-06,0.64,69.48
17,JFLL11,2022-07,0.62,66.75
18,JFLL11,2022-08,0.62,77.99
19,JFLL11,2022-09,0.62,72.29
20,JFLL11,2022-10,0.62,74.15
21,JFLL11,2022-11,0.62,64.37
22,JFLL11,2022-12,0.67,65.72
0,JGPX11,2021-12,1.04,84.0609
1,JGPX11,2022-01,1.05,83.922
2,JGPX11,2022-02,1.07,85.2893
3,JGPX11,2022-03,1.2,86.8491
4,JGPX11,2022-04,1.25,89.4062
5,JGPX11,2022-05,1.25,89.7241
6,JGPX11,2022-06,1.15,90.8284
7,JGPX11,2022-07,0.98,91.6291
8,JGPX11,2022-08,1.2,92.3909
9,JGPX11,2022-09,1.19,93.6857
10,JGPX11,2022-10,1.12,94.4568
11,JGPX11,2022-11,1.15,94.4568
12,JGPX11,2022-12,1.3,95.69
0,JPPA11,2020-02,0.7,112.89
1,JPPA11,2020-03,0.65,99.8
2,JPPA11,2020-04,0.65,97.5
3,JPPA11,2020-05,0.65,95.5
4,JPPA11,2020-06,0.99,104.5
5,JPPA11,2020-07,0.6,102.0
6,JPPA11,2020-08,0.56,102.3
7,JPPA11,2020-09,0.62,101.5
8,JPPA11,2020-10,0.65,101.5
9,JPPA11,2020-11,0.65,99.5
10,JPPA11,2020-12,0.72,99.6
11,JPPA11,2021-01,0.75,99.45
12,JPPA11,2021-02,0.85,99.0
13,JPPA11,2021-03,1.05,100.0
14,JPPA11,2021-04,1.05,101.3
15,JPPA11,2021-05,1.06,100.0
16,JPPA11,2021-06,1.05,98.5
17,JPPA11,2021-07,0.9,98.49
18,JPPA11,2021-08,0.96,98.59
19,JPPA11,2021-09,1.0,94.98
20,JPPA11,2021-10,1.1,96.6
21,JPPA11,2021-11,1.2,96.2
22,JPPA11,2021-12,1.4,98.43
23,JPPA11,2022-01,1.2,98.0
24,JPPA11,2022-01,1.2,98.0
25,JPPA11,2022-02,1.5,98.51
26,JPPA11,2022-03,1.55,100.94
27,JPPA11,2022-04,1.8,103.67
28,JPPA11,2022-05,2.0,103.9
29,JPPA11,2022-06,2.04,106.1
30,JPPA11,2022-07,1.77,103.29
31,JPPA11,2022-08,1.65,105.97
32,JPPA11,2022-09,1.55,109.3
33,JPPA11,2022-10,1.5,105.46
34,JPPA11,2022-11,1.4,107.26
35,JPPA11,2022-12,1.41,105.5
0,JSAF11,2021-11,0.62,98.5
1,JSAF11,2021-11,0.62,98.5
2,JSAF11,2021-12,0.79,100.45
3,JSAF11,2021-12,0.79,100.45
4,JSAF11,2022-01,0.9,93.45
5,JSAF11,2022-02,0.9,85.8
6,JSAF11,2022-02,0.9,85.8
7,JSAF11,2022-03,0.93,83.74
8,JSAF11,2022-04,0.93,85.4
9,JSAF11,2022-04,0.93,85.4
10,JSAF11,2022-05,0.93,84.5
11,JSAF11,2022-06,0.93,81.71
12,JSAF11,2022-07,0.93,80.76
13,JSAF11,2022-08,0.93,88.49
14,JSAF11,2022-09,0.93,88.88
15,JSAF11,2022-10,0.93,94.41
16,JSAF11,2022-11,0.93,85.04
17,JSAF11,2022-12,0.93,84.48
0,JSRE11,2020-02,0.44,116.01
1,JSRE11,2020-03,0.37,93.0
2,JSRE11,2020-04,0.38,101.38
3,JSRE11,2020-05,0.46,98.0
4,JSRE11,2020-06,0.46,101.16
5,JSRE11,2020-07,0.5,99.21
6,JSRE11,2020-08,0.52,99.0
7,JSRE11,2020-09,0.53,99.61
8,JSRE11,2020-10,0.53,97.49
9,JSRE11,2020-11,0.53,96.2
10,JSRE11,2020-12,0.56,99.49
11,JSRE11,2021-01,0.53,100.01
12,JSRE11,2021-02,0.53,97.9
